age,workclass,finalweigth,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,final
38,77,43712,17,13,58,79,46,98,56,7298,0,60,95,9
61,77,35649,87,10,58,68,46,98,56,0,0,6,95,8
36,85,342719,26,16,58,79,46,98,56,0,0,45,10,9
61,10,71467,39,9,58,10,46,98,56,3103,0,40,95,9
17,77,271837,87,10,62,23,70,98,56,0,0,16,95,8
40,77,400061,87,10,58,55,46,66,56,0,0,40,95,9
18,77,62972,2,7,62,68,70,98,56,0,0,16,95,8
21,77,174907,15,12,62,82,70,98,34,0,0,32,95,8
41,77,176452,39,9,62,68,70,98,56,0,0,40,71,8
46,77,268358,2,7,86,55,65,98,34,0,0,40,95,8
55,33,176904,39,9,58,31,46,98,56,0,0,40,95,8
27,77,176683,15,12,62,82,65,98,56,0,0,52,95,8
39,77,98077,39,9,58,68,46,98,56,0,0,42,95,8
36,77,266461,39,9,62,93,70,18,56,0,0,48,95,8
51,77,312477,87,10,58,93,46,98,56,3908,0,40,95,8
27,77,604045,17,13,62,82,65,98,56,0,0,40,95,8
30,54,131568,17,13,58,79,46,98,56,0,0,40,95,9
42,77,97688,39,9,25,82,65,98,56,0,0,47,95,8
23,77,373628,17,13,62,68,70,98,34,0,0,20,95,8
56,77,367984,16,11,58,31,46,98,56,15024,0,40,95,9
41,85,193459,87,10,58,23,46,98,56,0,0,50,95,8
49,77,250733,39,9,58,23,46,98,56,0,0,46,95,8
46,33,199725,16,11,25,23,65,12,34,0,0,60,95,8
54,77,156877,39,9,58,23,46,98,56,0,0,40,37,8
38,77,122076,87,10,58,93,46,98,56,7298,0,43,95,9
45,85,216402,78,15,58,79,46,14,56,0,0,50,47,9
50,85,42402,78,15,58,79,46,98,56,0,2415,30,95,9
22,77,315974,87,10,62,82,65,98,34,0,0,40,95,8
31,77,63437,39,9,62,32,65,98,56,0,0,40,49,8
27,77,160786,39,9,25,68,65,98,56,0,0,30,95,8
34,77,85374,39,9,58,23,46,98,56,0,0,40,95,8
46,77,465974,2,7,62,93,70,98,56,0,0,30,95,8
47,77,78529,17,13,58,82,46,98,56,0,0,60,95,9
36,89,98037,16,11,58,68,46,14,56,0,0,40,95,8
22,77,178390,39,9,62,41,70,98,56,0,0,40,95,8
51,77,210940,39,9,58,82,46,98,56,0,2002,45,95,8
43,77,64506,87,10,25,68,65,98,56,0,0,30,95,8
54,77,128378,87,10,99,79,65,98,56,0,0,50,95,8
24,77,234460,7,5,62,55,70,18,34,0,0,40,27,8
29,77,176760,78,15,62,79,65,14,56,0,0,55,95,8
40,89,59460,87,10,25,11,96,98,34,0,0,38,95,8
18,77,234428,2,7,62,68,70,98,56,0,0,20,95,8
31,77,215047,17,13,62,11,65,98,56,0,0,50,95,8
57,77,140426,26,16,58,91,46,98,56,0,1977,40,36,9
32,77,191777,60,14,62,11,65,18,34,0,0,40,95,8
48,77,148995,60,14,58,31,46,98,56,0,0,40,95,9
24,77,229773,87,10,58,23,46,98,56,0,0,35,95,8
24,77,174461,15,12,25,68,65,98,34,0,0,22,95,8
24,77,250647,16,11,58,23,46,98,56,0,0,40,38,8
49,54,119904,17,13,58,79,100,98,34,7688,0,30,95,9
27,85,151402,39,9,58,32,46,98,56,0,1573,70,95,8
37,77,184556,87,10,25,91,96,98,34,0,0,40,95,8
33,77,263561,87,10,58,23,46,98,56,0,0,60,95,9
19,77,177945,87,10,62,82,70,98,56,0,0,25,95,8
45,77,306889,17,13,58,31,100,98,34,0,0,40,95,9
54,54,54377,60,14,25,79,65,98,34,0,0,40,95,8
47,77,144351,39,9,25,23,96,98,56,0,625,40,95,8
22,77,95566,87,10,59,82,70,66,34,0,0,22,27,8
20,77,181675,39,9,62,68,65,98,56,0,0,40,95,8
36,77,172129,7,5,58,41,46,98,56,0,0,40,95,8
49,10,350759,39,9,58,10,46,98,56,0,0,40,95,8
58,85,105592,6,4,58,93,46,98,56,0,0,40,95,9
20,10,200061,87,10,62,10,70,98,34,0,0,40,10,8
34,84,200689,17,13,25,82,96,98,34,0,0,40,95,8
36,77,386726,60,14,58,79,100,98,34,0,1977,44,95,9
28,54,135567,17,13,62,11,65,18,34,4101,0,60,95,8
38,54,282753,16,11,25,31,70,98,56,0,0,40,95,8
32,77,137367,2,7,62,23,65,14,56,0,0,40,47,8
35,84,153976,39,9,58,31,46,98,56,0,0,60,95,8
51,84,96062,15,12,58,82,46,98,56,0,0,60,95,8
33,77,152933,87,10,62,31,65,98,56,0,0,45,95,8
71,77,97870,60,14,25,79,65,98,34,0,0,15,36,8
48,77,254291,60,14,58,79,46,98,56,0,0,40,95,9
53,85,101432,39,9,58,82,46,98,56,0,0,50,95,8
40,77,125776,16,11,58,11,46,98,56,0,0,40,95,9
64,85,165479,39,9,58,82,46,98,56,0,0,5,95,8
42,33,172307,39,9,58,11,46,98,56,0,0,48,95,9
25,77,176729,39,9,58,23,46,98,56,0,0,40,95,9
66,77,174276,87,10,99,82,96,98,34,0,0,50,95,9
59,33,48102,60,14,62,79,65,98,34,0,0,40,10,9
42,85,79531,87,10,58,31,46,98,56,0,0,55,95,9
24,77,306460,39,9,62,32,96,98,56,0,0,40,95,8
19,77,55284,39,9,62,41,70,98,34,0,0,25,95,8
26,77,172063,87,10,62,82,70,98,34,0,0,24,95,8
22,77,141028,39,9,62,68,70,18,56,0,0,30,95,8
33,77,37274,87,10,58,82,46,98,56,0,0,40,95,8
63,77,31389,2,7,62,32,65,98,56,0,0,12,95,8
20,77,415913,87,10,62,41,65,98,56,0,0,30,95,8
33,77,295591,5,3,59,23,65,98,56,0,0,40,61,8
57,10,202903,6,4,58,10,100,98,34,1173,0,45,81,8
56,77,159770,39,9,58,23,46,98,56,0,0,40,95,8
70,85,268832,16,11,58,32,46,98,56,0,0,24,95,9
42,77,126003,39,9,58,91,46,98,56,0,0,40,95,9
25,54,225193,17,13,62,79,65,18,34,0,0,40,95,8
28,77,297735,87,10,58,55,46,98,56,0,0,40,95,9
80,85,225892,39,9,58,68,46,98,56,1409,0,40,95,8
36,77,605502,1,6,62,93,65,18,34,0,0,40,95,8
37,77,174150,60,14,58,31,46,98,56,0,0,40,95,9
38,77,165466,39,9,58,11,46,98,56,0,0,60,95,9
52,89,189728,39,9,86,68,65,98,34,0,0,35,95,8
49,77,360491,39,9,99,11,96,98,34,0,0,40,95,8
30,77,115040,39,9,58,93,46,98,56,0,0,40,95,8
36,77,262688,87,10,58,82,46,18,56,7688,0,50,95,9
70,84,158437,78,15,58,79,46,98,56,0,0,35,95,9
55,77,41108,87,10,99,32,65,98,56,0,2258,62,95,9
25,77,149875,17,13,99,31,65,98,34,0,0,40,95,8
59,77,131916,39,9,58,55,100,98,34,0,0,40,50,9
22,77,60668,87,10,62,23,65,98,56,0,0,40,95,8
41,54,153132,15,12,86,23,65,98,56,0,0,50,95,8
62,77,155256,39,9,58,31,46,98,56,0,0,45,95,9
54,77,244770,39,9,62,11,67,98,34,0,0,40,95,8
38,77,312108,39,9,62,68,96,18,34,0,0,40,95,8
52,77,102828,39,9,58,79,46,98,56,7688,0,40,95,9
36,77,93225,2,7,58,55,46,98,56,0,0,40,95,8
74,84,231002,39,9,58,31,46,98,56,0,0,30,95,9
35,85,256992,5,3,58,68,100,98,34,0,0,15,61,8
41,77,118721,3,8,25,11,65,12,56,0,0,40,95,8
30,77,151989,16,11,58,91,100,98,34,0,0,40,95,8
25,77,109112,39,9,58,55,46,98,56,0,0,48,95,8
35,77,589809,87,10,62,31,65,98,56,13550,0,60,95,9
38,77,172538,17,13,58,31,46,98,56,15024,0,50,95,9
34,89,318982,60,14,58,55,46,98,56,0,1848,40,95,9
48,77,204629,60,14,58,31,46,98,56,0,0,50,95,9
50,85,99894,5,3,62,91,65,14,34,0,0,15,95,8
19,77,369463,39,9,62,11,70,98,34,0,0,40,95,8
51,77,79324,87,10,58,82,46,98,56,0,0,40,95,8
39,77,61178,17,13,25,11,96,98,56,0,0,40,95,8
20,77,204226,2,7,62,68,70,98,34,0,0,40,95,8
17,77,183110,2,7,62,41,70,98,56,0,0,16,95,8
42,77,96321,87,10,58,82,46,98,56,0,0,50,95,9
25,77,167031,87,10,62,68,67,66,34,0,0,25,28,8
36,77,108997,39,9,25,11,96,98,34,0,0,40,95,8
65,77,176796,26,16,99,79,65,98,34,0,0,40,95,8
32,85,134737,17,13,58,55,46,98,56,0,0,70,95,9
33,84,49795,17,13,62,79,65,98,56,0,0,45,95,8
32,89,131588,87,10,62,91,96,18,34,0,0,20,95,8
25,77,307643,39,9,58,93,46,98,56,0,0,40,95,8
41,54,351350,87,10,25,80,96,98,34,0,0,40,95,8
44,77,260761,39,9,58,23,46,98,56,0,0,40,95,9
72,77,156310,1,6,58,68,46,98,56,2414,0,12,95,8
36,77,207789,39,9,25,31,65,98,56,0,0,52,95,8
67,85,252842,39,9,58,32,46,98,56,1797,0,20,95,8
28,77,294936,39,9,58,93,46,98,56,4064,0,45,95,8
24,77,196269,2,7,58,41,46,66,56,0,0,40,95,8
17,77,46402,6,4,62,82,70,98,56,0,0,8,95,8
32,85,267161,17,13,25,31,96,18,34,0,0,30,95,8
67,77,160456,2,7,99,68,65,98,34,0,0,40,95,8
21,10,123983,87,10,62,10,67,14,56,0,0,10,97,8
51,77,123053,60,14,58,79,46,14,56,5013,0,40,47,8
32,77,426467,4,2,62,23,65,98,56,3674,0,40,38,8
39,77,269323,87,10,58,31,46,98,56,0,0,40,95,9
18,85,42857,87,10,62,23,65,98,34,0,0,35,95,8
50,85,183915,17,13,58,23,46,98,56,0,0,45,95,9
24,77,211391,1,6,62,82,65,98,34,0,0,15,95,8
21,54,193130,87,10,62,11,65,98,34,0,0,40,95,8
24,77,86745,17,13,62,11,67,14,34,0,0,16,95,8
34,77,226525,16,11,62,68,70,98,56,0,0,40,95,8
68,10,270339,1,6,58,10,46,98,56,0,0,35,95,8
49,85,343742,1,6,62,23,65,18,56,0,0,32,95,8
50,77,150975,39,9,25,55,65,12,34,0,0,40,95,8
33,77,207301,15,12,25,31,70,98,34,0,0,40,95,8
18,77,135924,87,10,62,11,70,98,56,0,0,40,95,8
45,77,184277,16,11,25,11,96,98,34,0,0,55,95,9
20,77,142233,39,9,62,82,65,98,34,0,0,35,95,8
46,84,120902,17,13,58,31,46,98,56,3103,0,37,95,9
64,54,158412,39,9,99,11,65,98,34,0,0,40,95,8
39,77,126161,26,16,62,79,65,98,56,0,0,45,95,8
35,77,149347,39,9,62,23,65,98,56,0,0,70,95,8
21,77,322674,87,10,62,68,65,98,56,0,0,32,95,8
29,77,55390,15,12,62,91,65,98,56,0,0,45,95,8
38,89,200904,17,13,58,31,100,18,34,0,0,30,95,9
45,77,166056,39,9,25,68,96,98,34,0,0,40,95,8
30,85,116666,60,14,25,79,65,14,56,0,0,50,47,9
41,77,168324,87,10,58,11,100,98,34,0,0,40,95,9
37,77,121772,39,9,62,23,65,14,56,0,0,40,44,8
45,77,126889,17,13,58,82,46,98,56,0,1887,60,95,9
20,10,401690,39,9,62,10,65,98,34,0,0,30,95,8
45,84,117605,39,9,58,31,46,98,56,0,0,48,95,9
20,33,410446,39,9,62,11,67,98,56,0,0,20,95,8
63,84,38472,87,10,99,82,65,98,34,14084,0,60,95,9
35,85,335704,87,10,58,31,46,98,56,0,0,40,95,8
24,77,70261,17,13,58,79,46,98,56,0,0,50,95,8
19,77,47577,87,10,62,93,65,98,56,0,0,50,95,8
23,77,117767,39,9,62,68,70,98,56,0,0,35,95,8
34,77,179641,17,13,62,79,65,98,34,0,0,45,95,8
23,10,343553,2,7,62,10,65,18,56,0,0,40,95,8
36,85,328466,5,3,58,93,46,98,56,0,0,50,61,9
46,77,265097,39,9,62,41,67,98,56,0,0,5,95,8
38,54,414791,17,13,58,31,46,98,56,0,0,42,95,9
55,54,48055,3,8,99,11,65,98,34,0,0,40,95,8
27,77,341672,87,10,62,11,67,14,56,0,0,40,47,8
48,77,266764,87,10,58,23,46,98,56,0,0,45,95,9
35,77,233571,39,9,25,68,70,98,34,0,0,50,95,8
53,77,126592,87,10,58,23,46,18,56,7688,0,40,95,9
47,77,70754,39,9,58,23,46,98,56,0,0,40,95,8
50,77,138852,87,10,25,23,65,98,56,4650,0,22,95,8
32,77,175856,87,10,58,82,46,98,56,0,0,40,95,8
40,77,193494,39,9,58,41,46,98,56,0,0,46,95,8
41,77,104334,87,10,58,82,46,98,56,0,0,50,95,9
47,33,197332,17,13,25,79,65,98,56,0,0,40,95,8
21,77,205844,87,10,62,82,70,18,34,0,0,25,95,8
45,54,206459,60,14,58,11,46,98,56,0,0,35,95,8
33,77,202822,6,4,62,68,96,18,34,0,0,14,94,8
68,101,174695,87,10,59,32,96,98,34,0,0,25,95,8
44,77,183342,78,15,58,31,46,98,56,0,0,55,95,9
49,77,105614,1,6,58,55,46,98,56,0,0,50,95,8
45,77,329603,26,16,58,79,46,98,56,0,0,40,73,9
41,77,77373,87,10,58,93,46,98,56,0,1848,65,95,9
29,77,207473,6,4,58,93,46,98,56,0,0,40,61,8
46,77,149161,87,10,58,31,46,14,56,0,0,60,10,8
19,77,311974,39,9,62,23,67,98,56,0,0,25,61,8
56,77,175127,1,6,58,41,46,98,56,0,0,40,95,8
55,85,111625,39,9,58,23,46,98,56,0,0,60,95,8
29,77,48895,39,9,62,23,65,98,56,0,0,50,95,8
21,77,27049,39,9,62,76,65,98,34,0,0,25,95,8
38,77,108907,39,9,25,23,65,98,56,0,0,40,10,8
52,77,94988,5,3,62,41,65,98,56,0,0,50,95,8
22,77,218343,39,9,62,68,70,98,34,0,0,40,95,8
20,77,227626,39,9,58,11,46,98,56,0,0,60,95,8
31,77,272856,39,9,62,23,70,18,56,0,0,50,30,8
39,77,30916,39,9,58,23,46,98,56,0,0,40,95,8
55,77,276229,87,10,25,91,65,98,34,0,0,40,95,8
35,77,289106,15,12,86,82,96,98,56,0,0,40,95,8
67,10,39100,39,9,58,10,100,98,34,0,0,5,95,8
45,77,192776,17,13,58,23,46,98,56,7298,0,55,95,9
61,77,147280,60,14,58,31,46,98,56,0,0,60,95,9
18,77,187770,39,9,62,41,70,98,56,0,0,30,95,8
51,89,213296,17,13,99,11,65,98,56,0,0,40,95,8
37,85,107410,39,9,58,55,46,98,56,0,0,40,95,8
21,10,170272,87,10,62,10,70,98,34,0,0,25,95,8
32,77,86808,87,10,62,68,70,98,34,0,0,38,95,8
48,77,149210,39,9,86,23,96,18,56,0,0,45,95,8
62,77,123411,6,4,58,93,46,98,56,0,0,53,95,8
21,10,306779,87,10,62,10,70,98,56,0,0,40,95,8
28,77,487347,39,9,62,93,65,98,56,0,0,45,95,8
19,77,283945,1,6,62,41,67,98,56,0,1602,45,95,8
20,77,375698,87,10,62,11,70,98,34,0,0,15,95,8
41,77,271753,17,13,58,32,46,98,56,0,0,40,95,8
29,77,251854,17,13,62,11,65,18,34,0,0,40,95,8
47,77,264052,17,13,58,31,46,98,56,15024,0,50,95,9
43,89,28451,17,13,58,79,46,98,56,0,0,37,95,9
20,77,282604,87,10,62,41,67,98,56,0,0,20,95,8
29,77,185908,17,13,58,31,46,18,56,0,0,55,95,9
51,33,198186,17,13,99,79,65,18,34,0,0,40,95,8
40,77,242521,16,11,58,23,46,98,56,0,0,40,95,9
26,77,337940,5,3,62,93,65,98,56,0,0,40,61,8
30,77,212064,17,13,62,79,70,98,34,0,0,40,95,8
36,77,129263,39,9,99,68,65,98,34,0,0,40,95,8
68,54,144761,39,9,99,80,65,98,56,0,1668,20,95,8
42,77,109912,87,10,62,91,65,98,34,0,0,40,95,9
41,77,113324,39,9,58,41,46,98,56,0,0,40,95,8
43,77,187795,17,13,58,31,46,98,56,0,0,45,95,9
20,77,173724,87,10,62,41,70,98,56,0,0,20,95,8
43,77,185129,17,13,25,91,70,98,56,0,0,40,95,8
53,77,73134,39,9,58,82,46,98,56,15024,0,60,95,9
45,77,236040,87,10,58,79,46,98,56,0,0,40,95,9
39,77,74194,39,9,62,32,96,98,56,0,0,40,95,8
31,54,102130,60,14,58,79,46,98,56,0,0,45,95,8
23,77,140915,87,10,62,82,67,14,56,0,0,25,72,8
69,10,107575,39,9,25,10,65,98,34,2964,0,35,95,8
38,89,34364,60,14,25,11,65,98,34,0,0,40,95,8
37,85,258037,39,9,58,93,46,98,56,0,0,45,24,9
18,77,391585,39,9,62,55,67,98,34,0,0,40,95,8
41,85,233130,39,9,58,31,46,98,56,0,0,45,61,8
30,77,101345,17,13,58,82,100,98,34,3103,0,55,95,9
23,10,32897,15,12,58,10,46,98,56,0,0,20,95,8
26,77,248612,17,13,62,79,70,98,56,0,0,30,95,8
37,77,212465,39,9,58,23,46,98,56,0,0,40,95,8
25,77,198587,87,10,62,91,65,18,34,2174,0,50,95,8
33,77,405913,87,10,58,79,46,98,56,0,0,40,71,9
37,77,588003,17,13,58,31,46,98,56,15024,0,40,95,9
31,77,46807,17,13,62,91,65,98,56,0,0,40,95,8
27,77,210498,87,10,58,31,46,98,56,0,0,80,95,8
35,77,206951,60,14,58,82,46,98,56,0,0,40,95,9
28,85,237466,87,10,58,11,100,98,34,0,0,30,95,9
59,77,279636,39,9,62,11,65,98,56,0,0,50,38,8
42,77,29320,17,13,58,79,46,98,56,0,0,40,95,8
50,77,271262,39,9,58,93,46,98,56,0,0,40,95,9
27,10,29361,15,12,62,10,65,98,34,0,0,45,95,8
32,77,76773,87,10,25,55,96,98,34,0,0,40,95,8
27,77,109004,39,9,86,23,96,18,56,0,0,40,95,8
43,77,226902,17,13,25,55,67,98,56,0,0,40,95,8
46,77,176552,2,7,25,79,96,12,56,0,0,40,95,9
41,77,182303,87,10,58,82,46,98,56,0,0,50,95,9
59,54,296253,60,14,25,79,96,98,34,8614,0,60,95,9
20,77,218215,87,10,62,82,70,98,34,0,0,30,95,8
57,77,165695,17,13,58,31,46,98,56,0,0,40,10,9
46,85,51271,39,9,58,32,46,98,56,4386,0,70,95,8
45,77,96100,6,4,58,55,46,18,56,0,0,40,95,8
29,54,82393,39,9,62,41,96,14,56,0,1590,45,95,8
23,77,248978,2,7,58,41,46,98,56,0,0,40,61,8
46,77,254367,39,9,62,93,65,98,56,0,1590,48,95,8
55,10,200235,39,9,58,10,46,98,56,0,0,50,95,9
58,77,94429,87,10,58,23,46,98,56,0,0,40,95,9
38,77,87282,16,11,62,31,67,14,34,0,0,40,95,8
29,77,119793,87,10,62,82,67,98,56,0,0,50,95,8
57,10,85815,39,9,25,10,70,14,56,0,0,20,95,8
26,54,197764,17,13,62,79,65,98,34,0,0,40,95,8
42,77,306982,17,13,58,11,46,14,56,0,0,40,72,9
61,77,80896,39,9,86,93,96,14,56,0,0,45,95,9
31,77,197886,87,10,58,82,46,98,56,15024,0,45,95,9
43,77,355728,39,9,25,55,70,98,56,0,0,40,95,8
47,77,121124,17,13,58,23,46,98,56,15024,0,50,95,9
51,89,193720,39,9,58,23,46,98,56,0,0,56,95,9
23,77,347292,39,9,62,41,65,98,56,0,0,40,95,8
24,77,34506,39,9,62,55,96,98,34,0,0,40,95,8
25,77,326370,87,10,62,11,65,98,56,0,0,38,10,8
22,10,269221,87,10,62,10,70,98,56,0,0,40,95,8
38,77,63509,16,11,58,23,46,98,56,0,0,50,95,8
48,77,148254,39,9,58,41,100,98,34,0,0,16,95,9
33,77,190511,39,9,62,23,65,98,56,0,0,30,95,8
46,77,268022,60,14,58,31,46,98,56,0,0,55,10,9
18,77,20057,6,4,62,68,67,14,34,0,0,40,72,8
52,77,206862,39,9,58,23,46,98,56,0,0,40,95,8
46,77,189498,17,13,58,79,46,98,56,0,1848,45,95,9
28,77,166320,39,9,62,79,65,98,56,0,0,40,95,8
37,77,289886,87,10,62,68,67,14,56,0,0,30,97,8
23,10,86337,87,10,62,10,65,98,34,0,0,15,95,8
45,54,54190,60,14,58,79,46,98,56,0,0,50,95,9
17,77,147069,1,6,62,82,70,98,34,0,0,16,95,8
56,77,282023,60,14,58,79,46,98,56,0,0,40,95,9
38,84,379485,15,12,25,31,96,98,56,0,0,45,95,8
81,77,129338,6,4,58,93,46,98,56,0,0,10,95,8
22,77,99829,87,10,62,55,70,98,34,0,0,30,95,8
43,89,182254,87,10,25,11,96,98,34,0,0,40,95,8
31,77,109428,15,12,58,11,100,98,34,0,1740,40,95,8
42,85,351161,17,13,58,79,46,98,56,0,1887,40,95,9
66,10,210750,87,10,58,10,46,98,56,0,0,50,95,8
50,77,132716,39,9,58,93,46,98,56,0,0,40,95,9
31,77,242984,87,10,86,41,65,98,56,0,0,40,95,8
35,77,101509,87,10,25,31,65,98,34,0,0,40,95,8
21,10,509629,87,10,62,10,70,98,34,0,0,35,95,8
36,77,119957,17,13,86,68,96,18,34,0,0,35,95,8
33,77,69727,6,4,58,32,46,98,56,0,0,40,61,8
36,77,204590,17,13,25,79,96,18,34,0,213,40,95,8
37,10,50862,39,9,58,10,46,98,56,0,0,55,95,8
50,77,182907,39,9,62,41,70,98,56,0,0,25,95,8
55,77,206487,87,10,58,79,46,98,56,0,0,40,95,9
29,77,168015,39,9,25,55,96,98,34,0,0,40,95,8
24,77,149396,87,10,62,68,67,18,34,0,0,30,40,8
39,33,184964,87,10,25,11,65,98,56,0,0,40,95,9
34,77,398988,17,13,62,82,65,98,56,0,0,40,95,8
29,77,128777,6,4,25,23,96,98,34,0,0,55,95,8
60,77,252413,87,10,58,23,46,66,56,0,0,32,95,9
33,77,181372,60,14,58,31,100,98,34,0,0,50,95,9
58,77,216851,7,5,62,41,70,98,56,0,0,40,29,8
27,77,106935,87,10,86,82,65,98,56,0,0,40,95,8
46,89,363875,87,10,25,80,96,12,34,0,0,40,95,8
63,77,287277,39,9,25,80,65,98,56,0,0,40,95,8
38,85,172342,87,10,25,68,96,98,34,0,0,40,95,8
23,77,308498,87,10,62,23,70,98,56,0,0,15,95,8
29,77,122127,17,13,62,79,65,98,34,8614,0,40,95,9
31,77,106437,78,15,58,79,100,98,34,0,0,60,95,9
49,84,306289,39,9,58,31,46,98,56,0,0,40,95,9
45,84,201699,26,16,58,79,46,98,56,0,0,60,95,9
42,77,282062,7,5,58,93,46,98,56,0,0,40,95,8
48,77,235108,39,9,58,55,46,98,56,0,0,40,95,8
33,77,339482,39,9,58,23,46,98,56,0,0,40,95,8
24,77,181820,87,10,62,11,70,98,56,0,0,40,95,8
49,85,99335,87,10,58,82,46,98,56,0,0,50,95,8
40,77,367533,87,10,58,55,46,98,56,2580,0,40,95,8
57,77,64960,16,11,58,79,46,98,56,0,1902,45,95,8
50,77,269095,39,9,25,11,65,98,34,0,0,40,95,8
46,77,58683,17,13,58,31,46,98,56,15024,0,55,95,9
35,85,89508,87,10,58,31,46,98,56,3908,0,60,95,8
19,77,100999,87,10,62,68,70,98,34,0,0,20,95,8
18,77,34125,1,6,62,68,70,98,34,0,0,28,95,8
20,77,115057,39,9,62,23,65,98,56,0,0,40,95,8
42,77,139126,39,9,25,93,65,98,56,0,0,40,95,8
46,77,104632,39,9,58,55,46,14,56,0,0,40,19,9
40,33,178866,39,9,58,11,100,98,34,0,0,20,95,9
54,77,139850,60,14,58,31,46,14,56,0,0,45,95,9
28,77,61435,39,9,58,23,46,98,56,0,0,45,95,8
38,77,309230,87,10,58,23,46,98,56,0,0,40,95,9
28,77,45613,87,10,62,76,65,98,34,0,0,40,95,8
22,77,272615,2,7,62,23,70,98,56,0,0,40,95,8
31,77,54318,17,13,58,31,46,98,56,0,0,50,95,9
27,77,165519,39,9,58,23,46,98,56,0,0,40,95,8
45,77,48495,17,13,58,79,46,98,56,0,0,42,95,9
38,77,143123,17,13,58,31,46,98,56,0,0,40,95,9
67,85,431426,15,12,58,31,100,98,34,20051,0,4,95,9
75,77,256474,60,14,62,80,65,98,56,0,0,16,95,8
41,77,191451,60,14,25,31,96,18,34,0,0,60,95,9
37,77,99146,17,13,58,82,46,98,56,0,0,60,95,9
47,77,235986,39,9,62,31,70,98,34,0,0,50,24,8
34,54,429897,17,13,58,79,46,98,56,0,0,45,61,9
25,77,189897,39,9,58,23,70,98,56,0,0,40,95,8
52,77,145155,39,9,99,11,65,98,34,0,0,40,95,8
27,89,192257,39,9,62,80,70,98,56,2174,0,40,95,8
35,77,194960,39,9,62,32,65,66,56,0,0,40,81,8
44,54,357814,3,8,58,68,67,98,34,0,0,35,61,8
27,54,137629,39,9,58,31,46,98,56,0,0,80,95,9
42,77,156526,87,10,62,91,65,98,56,0,0,33,95,8
26,77,189238,7,5,62,68,70,98,34,0,0,38,29,8
23,77,202989,39,9,62,79,65,98,56,0,0,40,20,8
28,77,25684,39,9,62,79,65,12,34,0,0,40,95,8
38,85,192939,39,9,58,23,46,98,56,0,0,50,95,8
28,77,138692,87,10,62,23,70,98,56,0,0,50,95,8
29,77,222249,39,9,62,11,67,98,34,0,0,40,95,8
56,85,201318,7,5,58,31,67,98,56,3411,0,50,22,8
23,10,190650,17,13,62,10,65,14,56,0,0,35,95,8
30,77,56004,87,10,62,31,70,18,34,0,0,40,95,8
48,77,182313,87,10,58,41,46,98,56,0,0,40,95,8
45,85,138962,87,10,58,31,46,14,56,0,0,72,10,8
38,77,277248,60,14,58,31,46,98,56,0,0,60,24,9
24,77,125031,39,9,62,41,67,98,56,0,0,40,95,8
47,89,216414,26,16,58,79,46,98,56,0,0,40,95,9
22,77,171176,39,9,62,68,65,98,34,0,0,48,10,8
29,77,356133,87,10,62,79,67,98,34,0,0,40,95,8
45,77,185397,15,12,25,23,65,98,56,0,0,40,95,8
24,77,308285,39,9,62,23,70,98,56,0,0,40,95,8
40,77,56651,39,9,58,55,46,98,56,0,0,40,95,8
28,54,154863,7,5,58,23,46,18,56,0,0,40,94,9
46,33,44706,17,13,25,79,96,98,34,0,0,50,95,9
34,10,222548,87,10,58,10,100,98,34,0,0,4,95,8
32,77,248754,87,10,58,55,46,98,56,0,0,40,95,8
20,77,104981,39,9,62,82,65,98,56,0,0,40,95,8
23,77,315065,87,10,62,68,96,98,56,0,0,35,61,8
46,77,188325,39,9,58,68,46,98,56,0,0,40,95,8
21,77,221661,39,9,62,82,70,98,34,0,0,35,95,8
59,77,81973,60,14,58,31,46,14,56,0,0,40,95,9
31,77,169122,87,10,58,79,46,98,56,0,0,50,95,8
48,77,216734,87,10,25,31,65,98,34,0,0,40,95,8
34,77,98101,6,4,58,93,46,98,56,0,0,40,95,8
19,77,292511,87,10,62,68,70,98,56,0,0,25,95,8
20,77,122971,87,10,62,82,70,98,56,0,0,35,95,8
29,77,124953,17,13,62,79,70,98,56,0,0,50,95,8
54,77,123011,87,10,58,23,46,98,56,0,0,40,95,9
36,77,76417,39,9,58,23,46,98,56,0,0,52,95,8
43,77,351576,17,13,62,82,65,98,56,0,0,50,95,9
46,33,33794,17,13,58,91,46,98,56,3103,0,40,95,9
33,77,79923,60,14,58,79,46,98,56,0,0,45,95,9
33,77,117983,1,6,25,68,96,98,34,0,0,45,95,8
36,77,186110,87,10,58,93,46,98,56,0,0,40,95,8
37,77,187589,39,9,58,41,46,98,56,5178,0,40,95,9
37,10,319685,16,11,58,10,46,98,56,0,0,54,95,9
64,10,64101,3,8,58,10,46,98,56,0,0,24,95,8
45,85,162923,39,9,58,23,46,98,56,0,0,60,95,8
25,77,288519,17,13,62,11,65,98,34,0,0,40,95,8
28,77,33798,16,11,58,55,46,98,56,0,0,40,95,8
26,77,195734,39,9,62,11,70,98,34,2354,0,40,95,8
23,77,214120,39,9,62,76,70,98,56,0,0,40,95,8
24,77,113515,39,9,62,31,65,98,34,0,0,40,95,8
58,85,261230,87,10,25,79,65,98,34,0,0,40,95,8
36,77,98515,16,11,25,91,96,98,34,0,0,40,95,8
46,77,187715,87,10,58,82,46,98,56,0,0,50,95,8
23,10,214238,6,4,62,10,65,98,34,0,0,40,61,8
